gameId,away_team,away_score,home_team,home_score,home_win
2022021221,PHI,2,PIT,4,1
2022021233,PIT,1,NJD,5,1
2022021244,MIN,1,PIT,4,1
2022021266,PIT,5,DET,1,0
2022021286,CHI,5,PIT,2,0
2022021303,PIT,2,CBJ,3,1
2023020002,CHI,4,PIT,2,0
2023020018,PIT,4,WSH,0,0
2023020025,CGY,2,PIT,5,1
2023020050,PIT,3,DET,6,1
2023020075,PIT,2,STL,4,1
2023020088,DAL,4,PIT,1,0
2023020105,COL,0,PIT,4,1
2023020123,OTT,5,PIT,2,0
2023020132,ANA,4,PIT,3,0
2023020187,PIT,2,ANA,0,0
2023020202,PIT,4,LAK,3,0
2023020217,BUF,0,PIT,4,1
2023020230,PIT,5,CBJ,3,0
2023020245,NJD,5,PIT,2,0
2023020259,PIT,2,CAR,4,1
2023020269,VGK,0,PIT,3,1
2023020301,PIT,2,BUF,3,1
2023020311,TOR,2,PIT,3,1
2023020331,PIT,2,NSH,3,1
2023020345,PIT,4,TBL,2,0
2023020363,PHI,4,PIT,3,0
2023020374,PIT,1,PHI,2,1
2023020389,PIT,1,TBL,3,1
2023020406,PIT,1,FLA,3,1
2023020434,ARI,2,PIT,4,1
2023020442,PIT,4,MTL,3,0
2023020466,PIT,0,TOR,7,1
2023020480,MIN,3,PIT,4,1
2023020503,CAR,1,PIT,2,1
2023020520,PIT,4,OTT,5,1
2023020533,PIT,7,NYI,0,0
2023020559,STL,2,PIT,4,1
2023020567,NYI,1,PIT,3,1
2023020576,WSH,4,PIT,3,0
2023020589,PIT,6,BOS,5,0
2023020612,BUF,3,PIT,1,0
2023020622,PIT,4,PHI,1,0
2023020643,VAN,4,PIT,3,0
2023020657,PIT,2,CAR,3,1
2023020677,SEA,0,PIT,3,1
2023020716,PIT,2,VGK,3,1
2023020727,PIT,2,ARI,5,1
2023020756,FLA,3,PIT,2,0
2023020766,MTL,2,PIT,3,1
2023020788,WPG,0,PIT,3,1
2023020801,PIT,2,MIN,3,1
2023020814,PIT,1,WPG,2,1
2023020834,FLA,5,PIT,2,0
2023020845,PIT,4,CHI,1,0
2023020865,LAK,2,PIT,1,0
2023020878,NYI,5,PIT,4,0
2023020893,MTL,1,PIT,4,1
2023020917,PHI,6,PIT,7,1
2023020937,PIT,4,VAN,3,0
2023020950,PIT,0,SEA,2,1
2023020968,PIT,3,CGY,4,1
2023020974,PIT,1,EDM,6,1
2023020983,CBJ,3,PIT,5,1
2023020998,WSH,6,PIT,0,0
2023021012,PIT,1,BOS,5,1
2023021022,EDM,4,PIT,0,0
2023021034,PIT,1,OTT,2,1
2023021078,DET,3,PIT,6,1
2023021084,PIT,2,NJD,5,1
2023021110,PIT,2,DAL,4,1
2023021125,PIT,4,COL,5,1
2023021138,CAR,1,PIT,4,1
2023021154,CBJ,2,PIT,3,1
2023021171,PIT,3,CBJ,4,1
2023021191,PIT,6,NJD,3,0
2023021206,PIT,4,WSH,1,0
2023021217,TBL,4,PIT,5,1
2023021237,PIT,2,TOR,3,1
2023021258,DET,5,PIT,6,1
2023021279,BOS,6,PIT,4,0
2023021289,NSH,2,PIT,4,1
2023021303,PIT,4,NYI,5,1
2020020004,VAN,5,EDM,3,0
2020020013,VAN,2,EDM,5,1
2020020029,MTL,5,EDM,1,0
2020020043,MTL,3,EDM,1,0
2020020056,EDM,3,TOR,1,0
2020020070,EDM,2,TOR,4,1
2020020086,EDM,4,WPG,3,0
2020020100,EDM,4,WPG,6,1
2020020116,TOR,4,EDM,3,0
2020020133,TOR,3,EDM,4,1
2020020141,OTT,5,EDM,8,1
2020020157,OTT,2,EDM,4,1
2020020185,EDM,4,CGY,6,1
2020020199,EDM,3,OTT,1,0
2020020205,EDM,3,OTT,2,0
2020020220,EDM,3,MTL,0,0
2020020248,WPG,6,EDM,5,0
2020020264,WPG,2,EDM,3,1
2020020276,EDM,2,CGY,1,0
2020020285,CGY,1,EDM,7,1
2020020307,EDM,4,VAN,3,0
2020020320,EDM,3,VAN,0,0
2020020335,TOR,4,EDM,0,0
2020020350,TOR,3,EDM,0,0
2020020360,TOR,6,EDM,1,0
2020020383,CGY,2,EDM,3,1
2020020396,OTT,2,EDM,3,1
2020020410,OTT,1,EDM,7,1
2020020426,OTT,2,EDM,6,1
2020020440,EDM,1,VAN,2,1
2020020454,EDM,3,CGY,4,1
2020020465,EDM,7,CGY,3,0
2020020474,WPG,1,EDM,2,1
2020020491,WPG,2,EDM,4,1
2020020536,EDM,3,TOR,4,1
2020020551,EDM,3,TOR,2,0
2020020498,EDM,0,MTL,4,1
2020020582,CGY,2,EDM,3,1
2020020607,EDM,2,MTL,3,1
2020020621,EDM,4,OTT,2,0
2020020638,EDM,3,OTT,1,0
2020020849,EDM,0,CGY,5,1
2020020696,EDM,3,WPG,0,0
2020020709,MTL,1,EDM,4,1
2020020721,MTL,4,EDM,3,0
2020020760,EDM,6,WPG,1,0
2020020777,EDM,3,WPG,1,0
2020020789,CGY,3,EDM,1,0
2020020807,CGY,1,EDM,4,1
2020020829,EDM,5,VAN,3,0
2020020844,EDM,4,VAN,1,0
2020020593,VAN,6,EDM,3,0
2020020662,VAN,3,EDM,4,1
2020020510,EDM,4,MTL,3,0
2020020526,EDM,4,MTL,3,0
2020020673,VAN,4,EDM,1,0
2021020006,VAN,2,EDM,3,1
2021020031,CGY,2,EDM,5,1
2021020049,ANA,5,EDM,6,1
2021020061,EDM,5,ARI,1,0
2021020065,EDM,5,VGK,3,0
2021020101,PHI,5,EDM,3,0
2021020124,EDM,2,VAN,1,0
2021020134,SEA,2,EDM,5,1
2021020146,NSH,2,EDM,5,1
2021020184,EDM,2,DET,4,1
2021020195,EDM,5,BOS,3,0
2021020206,EDM,2,BUF,3,1
2021020228,EDM,5,STL,4,0
2021020241,EDM,2,WPG,5,1
2021020255,WPG,1,EDM,2,1
2021020269,CHI,2,EDM,5,1
2021020288,EDM,1,DAL,4,1
2021020300,EDM,5,ARI,3,0
2021020324,EDM,3,VGK,2,0
2021020366,EDM,3,SEA,4,1
2021020381,LAK,5,EDM,1,0
2021020396,MIN,4,EDM,1,0
2021020408,BOS,3,EDM,2,0
2021020426,CAR,3,EDM,1,0
2021020448,TOR,5,EDM,1,0
2021020463,CBJ,2,EDM,5,1
2021020480,EDM,5,SEA,3,0
2021020547,EDM,2,STL,4,1
2021020562,EDM,5,NJD,6,1
2021020569,EDM,2,NYI,3,1
2021020596,EDM,2,TOR,4,1
2021020635,OTT,6,EDM,4,0
2021020709,FLA,6,EDM,0,0
2021020730,CGY,3,EDM,5,1
2021020750,EDM,3,VAN,2,0
2021020766,NSH,2,EDM,3,1
2021020772,EDM,7,MTL,2,0
2021020791,EDM,2,OTT,3,1
2021020808,EDM,5,WSH,3,0
2021020664,VGK,4,EDM,0,0
2021020699,CHI,4,EDM,1,0
2021020623,NYI,1,EDM,3,1
2021020507,EDM,5,LAK,2,0
2021020493,ANA,3,EDM,7,1
2021020681,EDM,4,WPG,2,0
2021020648,MIN,7,EDM,3,0
2021020812,EDM,3,TBL,5,1
2021020831,EDM,4,FLA,3,0
2021020840,EDM,1,CAR,2,1
2021020853,EDM,3,PHI,0,0
2021020869,EDM,3,CHI,4,1
2021020887,MTL,5,EDM,2,0
2021020532,EDM,1,CGY,3,1
2021020913,WSH,3,EDM,4,1
2021020940,TBL,1,EDM,4,1
2021020960,DET,5,EDM,7,1
2021020973,BUF,1,EDM,6,1
2021020989,NJD,3,EDM,6,1
2021021002,EDM,2,COL,3,1
2021021010,EDM,3,DAL,5,1
2021021042,EDM,5,CGY,9,1
2021021057,ARI,1,EDM,6,1
2021021070,LAK,3,EDM,4,1
2021021087,STL,5,EDM,6,1
2021021107,EDM,6,ANA,1,0
2021021135,EDM,3,LAK,2,0
2021021151,COL,2,EDM,1,0
2021021163,EDM,1,MIN,5,1
2021021172,EDM,4,NSH,0,0
2021021195,VGK,0,EDM,4,1
2021021229,DAL,2,EDM,5,1
2021021246,COL,3,EDM,6,1
2021021266,EDM,2,CBJ,5,1
2021021207,VAN,2,EDM,3,1
2022020010,VAN,3,EDM,5,1
2022020036,CGY,4,EDM,3,0
2022020054,BUF,4,EDM,2,0
2022020069,CAR,4,EDM,6,1
2022020077,STL,2,EDM,0,0
2022020109,EDM,3,STL,1,0
2022020116,EDM,6,CHI,5,0
2022020137,EDM,3,CGY,2,0
2022020154,NSH,4,EDM,7,1
2022020170,NJD,4,EDM,3,0
2022020177,DAL,6,EDM,2,0
2022020195,EDM,4,WSH,5,1
2022020202,EDM,3,TBL,2,0
2022020212,EDM,2,CAR,7,1
2022020226,EDM,4,FLA,2,0
2022020259,LAK,3,EDM,1,0
2022020287,VGK,3,EDM,4,1
2022020293,EDM,2,NJD,5,1
2022020310,EDM,0,NYI,3,1
2022020351,FLA,3,EDM,4,1
2022020364,EDM,5,CHI,4,0
2022020370,EDM,3,MIN,5,1
2022020381,MTL,3,EDM,5,1
2022020400,WSH,3,EDM,2,0
2022020416,ARI,2,EDM,8,1
2022020429,MIN,2,EDM,5,1
2022020452,EDM,1,MIN,2,1
2022020461,EDM,6,NSH,3,0
2022020480,STL,4,EDM,3,0
2022020486,ANA,4,EDM,3,0
2022020505,EDM,3,NSH,4,1
2022020522,EDM,6,DAL,3,0
2022020542,VAN,5,EDM,2,0
2022020555,EDM,2,CGY,1,0
2022020577,EDM,7,SEA,2,0
2022020588,WPG,2,EDM,1,0
2022020606,SEA,5,EDM,2,0
2022020618,NYI,2,EDM,4,1
2022020634,COL,3,EDM,2,0
2022020647,EDM,3,LAK,6,1
2022020660,EDM,6,ANA,2,0
2022020689,EDM,4,VGK,3,0
2022020711,SEA,2,EDM,5,1
2022020725,TBL,3,EDM,5,1
2022020744,EDM,4,VAN,2,0
2022020769,CBJ,3,EDM,2,0
2022020797,CHI,3,EDM,7,1
2022020815,EDM,5,DET,2,0
2022020822,EDM,1,PHI,2,1
2022020834,EDM,6,OTT,3,0
2022020846,EDM,2,MTL,6,1
2022020867,DET,5,EDM,4,0
2022020898,EDM,5,COL,6,1
2022020916,PHI,2,EDM,4,1
2022020936,EDM,5,CBJ,6,1
2022020954,BOS,3,EDM,2,0
2022020969,TOR,2,EDM,5,1
2022020985,WPG,3,EDM,6,1
2022020995,EDM,5,WPG,7,1
2022021006,EDM,3,BUF,2,0
2022021026,EDM,3,BOS,2,0
2022021043,EDM,4,TOR,7,1
2022021071,OTT,3,EDM,6,1
2022021086,DAL,1,EDM,4,1
2022021098,EDM,6,SEA,4,0
2022021134,ARI,3,EDM,4,1
2022021163,VGK,4,EDM,3,0
2022021175,EDM,5,ARI,4,0
2022021184,EDM,7,VGK,4,0
2022021197,LAK,0,EDM,2,1
2022021213,ANA,0,EDM,6,1
2022021237,EDM,3,LAK,1,0
2022021242,EDM,3,ANA,1,0
2022021292,EDM,2,COL,1,0
2023020009,EDM,1,VAN,8,1
2023020029,VAN,4,EDM,3,0
2023020044,EDM,6,NSH,1,0
2023020054,EDM,1,PHI,4,1
2023020077,WPG,3,EDM,2,0
2023020094,EDM,4,MIN,7,1
2023020129,CGY,2,EDM,5,1
2023020152,DAL,4,EDM,3,0
2023020159,NSH,5,EDM,2,0
2023020179,EDM,2,VAN,6,1
2023020220,EDM,4,SEA,1,0
2023020227,NYI,1,EDM,4,1
2023020239,SEA,3,EDM,4,1
2023020257,EDM,4,TBL,6,1
2023020272,EDM,3,FLA,5,1
2023020279,EDM,3,CAR,6,1
2023020298,EDM,5,WSH,0,0
2023020320,ANA,2,EDM,8,1
2023020335,VGK,4,EDM,5,1
2023020349,EDM,3,WPG,1,0
2023020391,CAR,1,EDM,6,1
2023020407,MIN,3,EDM,4,1
2023020421,NJD,1,EDM,4,1
2023020437,CHI,1,EDM,4,1
2023020452,TBL,7,EDM,4,0
2023020472,FLA,5,EDM,1,0
2023020490,EDM,1,NYI,3,1
2023020501,EDM,6,NJD,3,0
2023020563,EDM,3,LAK,2,0
2023020569,EDM,7,ANA,2,0
2023020583,PHI,2,EDM,5,1
2023020615,OTT,1,EDM,3,1
2023020632,EDM,2,CHI,1,0
2023020640,EDM,3,DET,2,0
2023020660,EDM,2,MTL,1,0
2023020688,TOR,2,EDM,4,1
2023020698,SEA,2,EDM,4,1
2023020714,EDM,3,CGY,1,0
2023020736,CBJ,1,EDM,4,1
2023020754,CHI,0,EDM,3,1
2023020761,NSH,1,EDM,4,1
2023020790,EDM,1,VGK,3,1
2023020803,EDM,5,ANA,3,0
2023020816,EDM,0,LAK,4,1
2023020833,DET,4,EDM,8,1
2023020844,EDM,3,STL,6,1
2023020850,EDM,4,DAL,3,0
2023020871,EDM,6,ARI,3,0
2023020888,BOS,6,EDM,5,0
2023020902,MIN,4,EDM,2,0
2023020912,CGY,6,EDM,3,0
2023020925,LAK,2,EDM,4,1
2023020940,STL,2,EDM,3,1
2023020958,EDM,2,SEA,1,0
2023020981,EDM,2,BOS,1,0
2023020995,EDM,2,CBJ,4,1
2023021009,EDM,2,BUF,3,1
2023021043,WSH,2,EDM,7,1
2023021070,COL,3,EDM,2,0
2023021090,MTL,2,EDM,3,1
2023021104,BUF,3,EDM,8,1
2023021118,EDM,3,TOR,6,1
2023021128,EDM,3,OTT,5,1
2023021142,EDM,4,WPG,3,0
2023021160,LAK,1,EDM,4,1
2023021167,ANA,1,EDM,6,1
2023021186,EDM,2,STL,3,1
2023021199,EDM,0,DAL,5,1
2023021214,COL,2,EDM,6,1
2023021226,EDM,4,CGY,2,0
2023021253,VGK,1,EDM,5,1
2023021267,ARI,3,EDM,2,0
2023021280,VAN,3,EDM,1,0
2023021306,EDM,2,ARI,5,1
2023021310,EDM,1,COL,5,1
2020020012,CGY,3,WPG,4,1
2020020041,WPG,1,TOR,3,1
2020020053,WPG,4,OTT,3,0
2020020064,WPG,4,OTT,1,0
2020020079,OTT,3,WPG,6,1
2020020132,VAN,4,WPG,1,0
2020020148,CGY,4,WPG,3,0
2020020156,CGY,2,WPG,3,1
2020020172,CGY,1,WPG,4,1
2020020206,WPG,2,CGY,3,1
2020020221,OTT,1,WPG,5,1
2020020236,OTT,2,WPG,1,0
2020020277,WPG,2,VAN,0,0
2020020294,WPG,4,VAN,3,0
2020020319,MTL,3,WPG,6,1
2020020334,MTL,1,WPG,2,1
2020020345,VAN,4,WPG,0,0
2020020358,VAN,2,WPG,5,1
2020020369,WPG,4,MTL,3,0
2020020382,WPG,1,MTL,7,1
2020020408,WPG,4,TOR,3,0
2020020422,WPG,3,TOR,4,1
2020020438,WPG,5,TOR,2,0
2020020453,MTL,4,WPG,2,0
2020020464,MTL,3,WPG,4,1
2020020500,WPG,4,VAN,0,0
2020020512,WPG,5,VAN,1,0
2020020527,WPG,3,CGY,2,0
2020020537,WPG,2,CGY,4,1
2020020552,WPG,5,CGY,1,0
2020020566,TOR,3,WPG,1,0
2020020581,TOR,2,WPG,1,0
2020020848,OTT,3,WPG,4,1
2020020633,WPG,4,MTL,2,0
2020020645,WPG,5,MTL,0,0
2020020661,WPG,2,OTT,4,1
2020020672,WPG,3,OTT,2,0
2020020682,WPG,5,TOR,2,0
2020020726,TOR,5,WPG,3,0
2020020749,TOR,4,WPG,1,0
2020020791,WPG,3,MTL,5,1
2020020820,WPG,1,OTT,2,1
2020020834,WPG,4,CGY,0,0
2020020863,OTT,4,WPG,2,0
2020020602,VAN,3,WPG,1,0
2020020619,VAN,0,WPG,5,1
2020020741,TOR,2,WPG,4,1
2021020015,WPG,1,ANA,4,1
2021020048,WPG,5,MIN,6,1
2021020060,ANA,1,WPG,5,1
2021020076,NSH,4,WPG,6,1
2021020095,WPG,4,ANA,3,0
2021020108,WPG,3,LAK,2,0
2021020139,DAL,3,WPG,4,1
2021020157,CHI,1,WPG,5,1
2021020170,NYI,2,WPG,0,0
2021020188,STL,3,WPG,2,0
2021020220,LAK,2,WPG,3,1
2021020259,WPG,2,VAN,3,1
2021020297,WPG,0,CBJ,3,1
2021020314,WPG,1,MIN,7,1
2021020322,WPG,4,CGY,2,0
2021020335,ARI,1,WPG,0,0
2021020363,NJD,4,WPG,8,1
2021020380,TOR,3,WPG,6,1
2021020395,CAR,4,WPG,2,0
2021020411,WPG,3,SEA,0,0
2021020417,WPG,3,VAN,4,1
2021020446,BUF,4,WPG,2,0
2021020469,WSH,5,WPG,2,0
2021020486,STL,2,WPG,4,1
2021020582,WPG,5,VGK,4,0
2021020592,WPG,3,ARI,1,0
2021020606,WPG,1,COL,7,1
2021020651,WPG,3,DET,0,0
2021020695,WPG,3,WSH,4,1
2021020708,WPG,2,NSH,5,1
2021020721,WPG,2,BOS,3,1
2021020749,FLA,5,WPG,3,0
2021020765,VAN,5,WPG,1,0
2021020780,WPG,4,STL,1,0
2021020801,WPG,1,PHI,3,1
2021020531,MIN,0,WPG,2,1
2021020506,WPG,3,DAL,4,1
2021020499,WPG,5,NSH,2,0
2021020548,CHI,3,WPG,1,0
2021020633,MIN,3,WPG,6,1
2021020621,SEA,3,WPG,5,1
2021020564,WPG,1,CGY,3,1
2021020813,WPG,2,DAL,3,1
2021020826,WPG,3,COL,6,1
2021020844,WPG,5,ARI,3,0
2021020856,MTL,4,WPG,8,1
2021020878,DAL,4,WPG,3,0
2021020911,TBL,4,WPG,7,1
2021020921,WPG,2,NJD,1,0
2021020928,WPG,2,NYI,5,1
2021020947,WPG,4,STL,3,0
2021020959,VGK,3,WPG,7,1
2021020979,BOS,4,WPG,2,0
2021020997,WPG,6,CHI,4,0
2021021011,VGK,0,WPG,4,1
2021020675,OTT,5,WPG,2,0
2021021030,CBJ,3,WPG,4,1
2021021053,ARI,1,WPG,2,1
2021021068,WPG,3,BUF,2,0
2021021075,WPG,3,TOR,7,1
2021021096,LAK,3,WPG,2,0
2021021125,DET,3,WPG,1,0
2021021141,COL,5,WPG,4,0
2021021155,WPG,4,OTT,3,0
2021021162,WPG,4,MTL,2,0
2021021194,WPG,1,FLA,6,1
2021021200,WPG,4,TBL,7,1
2021021239,WPG,2,CAR,4,1
2021021268,COL,1,WPG,4,1
2021021288,PHI,0,WPG,4,1
2021021309,CGY,1,WPG,3,1
2021021179,SEA,3,WPG,4,1
2022020046,WPG,1,DAL,4,1
2022020057,WPG,4,COL,3,0
2022020070,WPG,2,VGK,5,1
2022020082,TOR,4,WPG,1,0
2022020095,STL,0,WPG,4,1
2022020120,WPG,6,LAK,4,0
2022020126,WPG,3,ARI,2,0
2022020143,WPG,1,VGK,2,1
2022020165,MTL,2,WPG,3,1
2022020176,CHI,0,WPG,4,1
2022020204,DAL,1,WPG,5,1
2022020236,WPG,2,CGY,3,1
2022020243,WPG,3,SEA,2,0
2022020266,ANA,2,WPG,3,1
2022020294,CAR,3,WPG,4,1
2022020309,WPG,1,MIN,6,1
2022020330,WPG,5,DAL,4,0
2022020342,WPG,7,CHI,2,0
2022020357,COL,0,WPG,5,1
2022020378,CBJ,4,WPG,1,0
2022020392,ANA,2,WPG,5,1
2022020408,FLA,2,WPG,5,1
2022020422,WPG,5,STL,2,0
2022020428,WPG,3,CHI,1,0
2022020446,WSH,5,WPG,2,0
2022020462,VGK,6,WPG,5,0
2022020477,NSH,1,WPG,2,1
2022020495,WPG,5,VAN,1,0
2022020500,WPG,2,SEA,3,1
2022020514,OTT,1,WPG,5,1
2022020529,WPG,2,BOS,3,1
2022020537,WPG,1,WSH,4,1
2022020552,MIN,4,WPG,1,0
2022020570,VAN,2,WPG,4,1
2022020603,CGY,2,WPG,3,1
2022020624,TBL,2,WPG,4,1
2022020638,VAN,4,WPG,7,1
2022020654,WPG,5,DET,7,1
2022020668,WPG,4,BUF,2,0
2022020693,ARI,1,WPG,2,1
2022020708,WPG,1,MTL,4,1
2022020723,WPG,1,TOR,4,1
2022020738,WPG,5,OTT,1,0
2022020749,WPG,5,PHI,3,0
2022020762,WPG,1,NSH,2,1
2022020774,BUF,3,WPG,2,0
2022020792,PHI,4,WPG,0,0
2022020801,STL,2,WPG,4,1
2022020844,CHI,1,WPG,4,1
2022020860,SEA,2,WPG,3,1
2022020872,WPG,1,CBJ,3,1
2022020900,WPG,2,NJD,4,1
2022020917,WPG,1,NYI,2,1
2022020935,COL,5,WPG,1,0
2022020949,NYI,4,WPG,0,0
2022020961,LAK,6,WPG,5,0
2022021023,MIN,4,WPG,2,0
2022021047,WPG,5,FLA,4,0
2022021057,WPG,3,TBL,2,0
2022021068,WPG,3,CAR,5,1
2022021084,BOS,3,WPG,0,0
2022021097,WPG,3,NSH,2,0
2022021113,WPG,0,STL,3,1
2022021128,ARI,1,WPG,2,1
2022021146,WPG,3,ANA,2,0
2022021154,WPG,1,LAK,4,1
2022021201,DET,2,WPG,6,1
2022021223,NJD,1,WPG,6,1
2022021240,CGY,3,WPG,1,0
2022021264,NSH,0,WPG,2,1
2022021291,WPG,3,MIN,1,0
2022021309,WPG,2,COL,4,1
2023020007,WPG,3,CGY,5,1
2023020020,FLA,4,WPG,6,1
2023020045,LAK,5,WPG,1,0
2023020058,VGK,5,WPG,3,0
2023020093,STL,2,WPG,4,1
2023020102,WPG,4,DET,1,0
2023020121,WPG,3,MTL,4,1
2023020155,WPG,2,VGK,5,1
2023020160,WPG,5,ARI,3,0
2023020184,WPG,5,STL,2,0
2023020200,NSH,3,WPG,6,1
2023020211,DAL,3,WPG,2,0
2023020236,NJD,3,WPG,6,1
2023020252,BUF,2,WPG,3,1
2023020262,ARI,2,WPG,5,1
2023020284,WPG,3,TBL,2,0
2023020304,WPG,3,FLA,0,0
2023020319,WPG,2,NSH,3,1
2023020332,DAL,2,WPG,0,0
2023020357,CHI,1,WPG,3,1
2023020377,CAR,1,WPG,2,1
2023020402,WPG,4,COL,2,0
2023020425,WPG,4,ANA,2,0
2023020446,WPG,5,LAK,2,0
2023020467,COL,2,WPG,6,1
2023020481,MTL,3,WPG,2,0
2023020495,DET,2,WPG,5,1
2023020512,BOS,1,WPG,5,1
2023020538,WPG,1,CHI,2,1
2023020555,MIN,2,WPG,4,1
2023020564,WPG,3,MIN,2,0
2023020580,TBL,2,WPG,4,1
2023020604,WPG,3,ANA,1,0
2023020619,WPG,6,ARI,2,0
2023020631,CBJ,0,WPG,5,1
2023020648,CHI,1,WPG,2,1
2023020663,PHI,2,WPG,0,0
2023020685,NYI,2,WPG,4,1
2023020709,WPG,2,OTT,1,0
2023020724,WPG,1,BOS,4,1
2023020740,WPG,0,TOR,1,1
2023020768,TOR,4,WPG,2,0
2023020797,WPG,1,PHI,4,1
2023020860,WPG,4,VAN,2,0
2023020872,WPG,3,CGY,6,1
2023020880,MIN,3,WPG,6,1
2023020901,WPG,3,CHI,2,0
2023020921,ARI,3,WPG,4,1
2023020934,STL,2,WPG,4,1
2023020947,WPG,1,DAL,4,1
2023020956,WPG,5,CAR,3,0
2023020971,WPG,5,BUF,2,0
2023020986,SEA,4,WPG,3,0
2023021008,WPG,3,SEA,0,0
2023021019,WPG,0,VAN,5,1
2023021029,WSH,0,WPG,3,1
2023021042,NSH,4,WPG,2,0
2023021057,ANA,0,WPG,6,1
2023021075,WPG,6,CBJ,1,0
2023021102,WPG,1,NJD,4,1
2023021113,WPG,3,NYI,6,1
2023021124,WPG,0,WSH,3,1
2023021158,VGK,4,WPG,1,0
2023021175,OTT,3,WPG,2,0
2023021187,LAK,3,WPG,4,1
2023021209,CGY,2,WPG,5,1
2023021219,WPG,4,MIN,2,0
2023021247,WPG,4,NSH,3,0
2023021262,WPG,3,DAL,0,0
2023021272,WPG,7,COL,0,0
2023021300,SEA,3,WPG,4,1
2023021308,VAN,2,WPG,4,1
2020020037,BUF,6,PHI,1,0
2020020047,BUF,0,PHI,3,1
2020020060,PHI,4,BOS,5,1
2020020075,PHI,1,BOS,6,1
2020020095,PHI,5,NJD,3,0
2020020111,PHI,3,NJD,1,0
2020020126,NYI,2,PHI,3,1
2020020137,NYI,3,PHI,4,1
2020020159,BOS,4,PHI,3,0
2020020174,BOS,2,PHI,1,0
2020020188,PHI,7,WSH,4,0
2020020290,PHI,3,BOS,7,1
2020020322,PHI,3,BUF,0,0
2020020340,PHI,3,BUF,0,0
2020020769,WSH,3,PHI,1,0
2020020402,BUF,4,PHI,5,1
2020020418,WSH,5,PHI,3,0
2020020433,WSH,5,PHI,4,0
2020020469,PHI,4,NYI,3,0
2020020484,PHI,1,NYI,6,1
2020020755,NYI,2,PHI,1,0
2020020504,NJD,4,PHI,3,0
2020020548,PHI,4,BUF,3,0
2020020557,PHI,1,BUF,6,1
2020020587,PHI,2,NYI,3,1
2020020390,PHI,3,BOS,2,0
2020020614,BOS,4,PHI,2,0
2020020626,PHI,2,NYI,3,1
2020020605,BOS,2,PHI,3,1
2020020652,BUF,5,PHI,3,0
2020020202,PHI,1,WSH,6,1
2020020692,WSH,6,PHI,3,0
2020020703,NYI,1,PHI,0,0
2020020216,NJD,3,PHI,4,1
2020020716,PHI,4,NJD,6,1
2020020783,PHI,3,NJD,5,1
2020020798,NJD,4,PHI,1,0
2020020840,PHI,4,WSH,2,0
2020020856,PHI,1,WSH,2,1
2020020231,NJD,2,PHI,4,1
2021020018,VAN,5,PHI,4,0
2021020036,SEA,1,PHI,6,1
2021020050,BOS,3,PHI,6,1
2021020070,FLA,4,PHI,2,0
2021020106,PHI,2,VAN,1,0
2021020123,PHI,0,CGY,4,1
2021020137,ARI,0,PHI,3,1
2021020168,PHI,2,WSH,1,0
2021020192,TOR,3,PHI,0,0
2021020208,PHI,2,CAR,1,0
2021020219,PHI,2,DAL,5,1
2021020236,CGY,1,PHI,2,1
2021020252,TBL,4,PHI,3,0
2021020267,BOS,5,PHI,2,0
2021020287,PHI,0,TBL,4,1
2021020292,PHI,1,FLA,2,1
2021020308,CAR,6,PHI,3,0
2021020327,PHI,2,NJD,5,1
2021020378,TBL,7,PHI,1,0
2021020383,COL,7,PHI,5,0
2021020398,PHI,0,NJD,3,1
2021020418,PHI,4,VGK,3,0
2021020427,PHI,5,ARI,3,0
2021020441,NJD,1,PHI,6,1
2021020454,PHI,2,MTL,3,1
2021020473,OTT,3,PHI,4,1
2021020551,PHI,3,SEA,2,0
2021020573,PHI,3,LAK,6,1
2021020594,PHI,1,ANA,4,1
2021020650,PHI,2,BOS,3,1
2021020684,PHI,1,NYI,4,1
2021020340,NYI,4,PHI,3,0
2021020706,CBJ,2,PHI,1,0
2021020722,PHI,3,BUF,6,1
2021020739,DAL,3,PHI,1,0
2021020746,PHI,3,NYI,4,1
2021020778,LAK,3,PHI,4,1
2021020694,DET,6,PHI,3,0
2021020811,PHI,2,DET,4,1
2021020496,WSH,5,PHI,3,0
2021020639,CAR,4,PHI,3,0
2021020848,STL,4,PHI,1,0
2021020832,WSH,1,PHI,2,1
2021020867,MIN,5,PHI,4,0
2021020883,CHI,3,PHI,4,1
2021020905,VGK,1,PHI,2,1
2021020920,PHI,3,FLA,6,1
2021020936,PHI,1,CAR,3,1
2021020944,MTL,4,PHI,3,0
2021020970,NSH,4,PHI,5,1
2021020977,PHI,1,OTT,3,1
2021020994,NYI,1,PHI,2,1
2021021004,PHI,3,DET,6,1
2021021023,PHI,5,STL,2,0
2021021031,PHI,3,COL,6,1
2021021051,PHI,4,NSH,5,1
2021021065,PHI,1,MIN,4,1
2021021093,TOR,6,PHI,3,0
2021021118,CBJ,4,PHI,2,0
2021021131,PHI,4,CBJ,1,0
2021021145,ANA,5,PHI,3,0
2021021170,PHI,2,WSH,9,1
2021021197,PHI,3,BUF,4,1
2021021212,BUF,5,PHI,3,0
2021021220,PHI,2,TOR,5,1
2021021233,PHI,6,MTL,3,0
2021021271,PHI,1,CHI,3,1
2021021303,OTT,4,PHI,2,0
2022020012,NJD,2,PHI,5,1
2022020026,VAN,2,PHI,3,1
2022020053,PHI,3,TBL,2,0
2022020056,PHI,3,FLA,4,1
2022020083,PHI,3,NSH,1,0
